,T Lineage,Fibroblast,B Cell,Plasma Cell,Myeloid Cell,Endothelial Cell,ILC,Mast Cell,Glial Cell,Epithelial Cell
SRP72,0.07687303,0.12917888,0.07919683,0.09565149,0.12140458,0.12864734,0.10333447,0.033928096,0.1053721,0.121883705
ARL9,8.8229106e-05,0.0016551262,8.741187e-05,0.00014637715,7.6073855e-05,0.0003765887,0.0,0.0,0.0,0.0024462573
THEGL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOPX,0.12160644,0.05100524,0.053122025,0.010835719,0.025018808,0.015838448,0.28713426,0.0071971016,0.009804273,0.012824854
SPINK2,0.028129477,0.0012934397,0.004877216,0.04915714,0.003230952,0.0035937491,0.15820518,0.004838399,0.006171979,0.006517527
REST,0.04433242,0.052182153,0.028750915,0.015172141,0.03480579,0.06421141,0.049086012,0.011736145,0.030569896,0.0369011
AC069307.1,6.897794e-05,0.00047736743,0.0001816641,0.00018596846,0.00017770231,0.0004185014,0.0,0.0,0.0,0.00038700036
NOA1,0.016846774,0.020685287,0.025115179,0.012511844,0.023504268,0.019575818,0.017227244,0.011268911,0.016497437,0.045778215
POLR2B,0.08721826,0.08812298,0.08229131,0.037617333,0.07205507,0.09070564,0.11552329,0.037690256,0.10272337,0.06520865
IGFBP7,0.011085075,1.1584375,0.008508072,0.014729903,0.03773607,1.3244194,0.052614264,0.004859044,1.5689061,0.005292135
IGFBP7-AS1,1.6410713e-05,0.00018687663,5.7315596e-05,0.00022302919,0.0,0.0013912696,0.0,0.0,0.004694681,0.0
AC105390.1,0.0,0.0,0.0,0.0,0.0,0.00026611972,0.0,0.0,0.0,0.0
LINC02380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC013724.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9650043e-05
AC107396.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC093725.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC093725.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC019133.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016248056
AC017091.1,0.0,0.0,0.0,2.9417279e-05,0.0,0.0,0.0,0.0,0.0,0.0
LINC02429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC097501.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC108517.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC096588.1,6.770272e-05,0.0,0.0,0.0,0.00020798868,0.0,0.0,0.0,0.0,0.0
AC093857.1,0.0002862154,0.00031520112,0.0002844591,0.00044234082,9.057705e-05,0.00017690021,0.0008298555,0.0,0.0,0.00040410282
LINC02496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02271,0.0008971897,0.0006404401,0.00048514846,0.00064899377,0.0010254307,0.00095736433,0.0012317908,0.0041733626,0.0,0.0006998363
ADGRL3,0.00012710258,0.15687278,5.6831086e-05,0.00017412189,0.00027924404,0.0040960344,0.0,0.0,0.063417256,0.00017726234
AC020741.1,0.00068061927,0.0020280408,0.0003039567,0.0004006945,0.00058299926,0.0016232199,0.00039048397,0.002687675,0.0,0.0010352236
ADGRL3-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC097491.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC093730.1,0.0,0.0,0.0,0.0,0.0,0.0,0.00024683544,0.0,0.0,0.0
TECRL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPHA5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005970292,0.0
EPHA5-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034513844,0.0
AC104137.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002079006,0.0
AC097110.1,3.936832e-05,0.0,0.0,0.0,0.00012793546,0.0,0.0,0.0,0.0,0.0
AC116049.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC096721.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC104806.2,0.00034843583,0.00012886441,0.0004006917,0.00022878638,0.0,0.0013787635,0.0005332368,0.0,0.0,0.0
CENPC,0.06253014,0.051666465,0.05040967,0.026878158,0.031064846,0.07406133,0.06844333,0.032582287,0.040597685,0.038744617
STAP1,0.0021610826,0.0006841865,0.05395685,0.018702483,0.0027423438,0.000102651866,0.017714718,0.029285042,0.0,0.00016744295
UBA6,0.03844758,0.047451653,0.0418922,0.022435945,0.04258251,0.073621966,0.05192048,0.014894985,0.035692465,0.061506953
UBA6-AS1,0.0050432035,0.007789719,0.0064079086,0.009537945,0.004770695,0.01006319,0.00767717,0.004246164,0.0041204346,0.006426785
GNRHR,0.0,0.0,4.192396e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMPRSS11D,0.0,0.0,0.0,0.0,0.00017984318,0.0002643451,0.0,0.0,0.0,0.0
TMPRSS11A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMPRSS11F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMPRSS11B,0.000105002546,0.00031592158,2.3357909e-05,0.00013520003,5.7768644e-05,0.0,0.00022149879,0.0,0.0,0.00033338706
YTHDC1,0.073174484,0.08504196,0.06551069,0.04228115,0.07085515,0.12461511,0.10168292,0.050988153,0.047933698,0.0950812
TMPRSS11E,1.4553227e-05,0.0,0.00015767597,5.688035e-05,0.0,0.0,0.00089859427,0.0,0.0,0.0
UGT2B17,0.0011246728,0.00033539356,0.003471884,0.0034367032,0.0016489954,0.0007303338,0.0016135129,0.0014285423,0.0,0.4225266
UGT2B15,0.00045804394,0.0009554198,0.00048579084,0.00012839447,0.0018722321,0.0006647729,0.00067845953,0.0010395553,0.0015638127,0.016745092
UGT2B10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.834118e-05
AC021146.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010165272
UGT2A3,0.00035771285,0.0,0.00024694833,0.0004079372,0.0010337649,0.0,0.000293526,0.0,0.0,0.12309585
UGT2B11,0.0,0.0,3.497514e-05,0.0,0.00023595605,0.0,0.0,0.0008721939,0.0,0.0
UGT2B7,2.9560206e-05,0.0,0.000114914146,8.932184e-05,0.0,8.6699234e-05,0.0,0.0,0.0017447689,0.02861339
AC111000.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019311659
UGT2B28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010897445
UGT2B4,6.870009e-05,0.0,3.854588e-05,6.882613e-05,0.00012237686,0.00046626868,0.00030278787,0.0,0.0,0.00027072025
UGT2A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGT2A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SULT1B1,0.0017302278,0.0009266616,0.00042493464,0.0007429714,0.0028286253,0.0,0.0015310585,0.0,0.004832476,0.11643602
SULT1E1,0.0001365751,0.0003360989,0.00017568798,8.981009e-05,0.0005051552,0.00020539005,0.0,0.0,0.0,0.047624495
CSN1S1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STATH,0.0,0.0,0.0,0.0,0.0,0.0004651471,0.0,0.0,0.0,0.0
HTN3,1.4762207e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HTN1,7.228635e-05,0.0,0.00017394335,2.7353315e-05,5.1950807e-05,0.0,0.0,0.0,0.0,0.00013525426
PRR27,1.7428303e-05,0.00020433008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODAM,0.0,0.0,6.486039e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0028578239
FDCSP,1.0462031e-05,0.009397151,1.8664703e-05,0.0,0.00023942518,0.0002272704,0.0,0.0,0.0,0.0
CSN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CABS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMR3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMR3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPRPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUC7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMTN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMBN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENAM,0.0020498761,0.0017103264,0.0010002393,0.07125349,0.001379133,0.002133694,0.00040778244,0.0024848867,0.002497831,0.0016241514
JCHAIN,0.41752514,0.4400704,0.45658112,2.5683312,0.46077523,0.46074146,0.36460322,0.46345714,0.58499783,0.31040755
UTP3,0.015245308,0.030695172,0.018537736,0.011746279,0.025205426,0.034472078,0.021310166,0.020732531,0.027308302,0.024387965
AC009570.1,0.00028776441,0.00033108683,0.00044303204,3.1212858e-05,0.002078794,0.0003166017,0.0008376934,0.0,0.0,0.00058063783
RUFY3,0.008976795,0.058778398,0.019013999,0.015450548,0.046911415,0.04574518,0.015430496,0.0120882895,0.093525626,0.01791889
GRSF1,0.040636417,0.069094494,0.031608056,0.025819248,0.100300536,0.066838674,0.036066223,0.019508304,0.03437711,0.11154619
MOB1B,0.0061631105,0.02808985,0.003935143,0.002554436,0.043183833,0.019911332,0.012639835,0.0095219035,0.01529979,0.0080477
DCK,0.07515676,0.017655496,0.11620352,0.0066822907,0.08653276,0.032691464,0.11233388,0.017645238,0.029360097,0.028638367
SLC4A4,0.002357254,0.0011309882,6.6149856e-05,0.0002538584,0.00045459333,0.00055818184,0.0073778173,0.0034862722,0.0,0.042220566
GC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037099948
AC068721.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPFFR2,2.5769583e-05,0.0016154182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAMTS3,2.722807e-05,0.0014031875,0.0,0.0,0.0,0.0015413627,0.0,0.0013918853,0.0,0.0
AC095056.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COX18,0.009870373,0.010931612,0.0061851884,0.01902203,0.011082796,0.01489702,0.0109696435,0.0024494359,0.013576834,0.012905463
ANKRD17,0.02640043,0.04957183,0.02629611,0.015408695,0.031956483,0.07611539,0.02837056,0.014217201,0.05663506,0.06466204
AC053527.1,0.00045480128,0.0012222256,0.0009221298,0.00054314046,0.00028502312,0.00025931664,0.000972408,0.0,0.0,0.0005256736
ALB,0.0,0.00028739078,5.4358024e-05,0.0,0.0,0.00035259113,0.0,0.0,0.0,0.0
AFP,0.0,0.0010788881,0.0,0.0,0.0,0.0,0.0,0.0,0.0026171699,0.0008744078
AFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.006058e-05
LINC02499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022708799
RASSF6,0.0004921777,0.0007066376,0.014445991,0.022176994,0.00092187355,0.0,0.00042696766,0.0,0.0,0.050309163
AC112518.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL8,0.005027824,0.088773936,0.006210437,0.008474938,0.52152795,0.018580649,0.06817294,0.018722774,0.0027971368,0.031389073
CXCL6,0.00034268375,0.19888042,0.0002548659,0.00083702855,0.0018082218,0.00060262164,0.00096477557,0.0,0.0,0.0002264475
PF4V1,0.0,0.012148088,0.0,5.979663e-05,0.0,0.0,0.0,0.0,0.0,0.0005051564
CXCL1,0.0014389425,0.38621145,0.0025824888,0.002797835,0.0494505,0.010746881,0.0058816876,0.0017552626,0.005105616,0.014549692
PF4,1.4010284e-05,0.0054280544,0.0,0.0,0.00014922365,0.00039962362,0.0,0.0,0.0,0.0036377702
PPBP,1.7287499e-05,0.000115879324,0.0,0.0,0.00015345667,0.0007015813,0.0,0.0,0.0,3.6721987e-05
CXCL5,0.0001975703,0.031154107,5.1840343e-05,0.00033235422,0.010435899,9.5278425e-05,0.0006472326,0.0,0.0,0.00902836
CXCL3,0.0020629058,0.10051315,0.0025288158,0.0049154907,0.1944117,0.01892645,0.014998993,0.027253546,0.002200907,0.09228354
CXCL2,0.0038216836,0.18783702,0.003757283,0.0058819535,0.3480537,0.09794616,0.17764157,0.08928526,0.0053625093,0.0674934
MTHFD2L,0.011001853,0.031235505,0.023069505,0.0108956285,0.03506303,0.03792977,0.03477874,0.018150298,0.026391577,0.042164594
AC093677.2,6.399078e-05,0.0011488339,4.1831892e-05,0.0004255197,0.00030103084,0.0018327889,0.0012867823,0.0,0.0,0.0026769224
EPGN,0.0008016755,0.0,9.814546e-05,6.049259e-05,0.00017964806,0.0,0.0020560732,0.0,0.0,7.414913e-05
EREG,0.003031979,0.00892834,0.0019306915,0.0021618588,0.23621942,0.0042486857,0.023470426,0.024897471,0.0,0.018359339
AC021180.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AREG,0.19743875,0.050759748,0.16755028,0.13808785,0.7303235,0.041283563,1.6347357,0.92252564,0.02090081,0.3253411
AC239584.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,2.2930757e-05,0.0025540018,0.0,0.0,0.0,0.0,0.0,0.0,0.02436431,0.012458407
PARM1,0.00028807836,0.03451417,0.0039977483,0.03438708,0.008660053,0.005340644,0.0,0.0025642132,0.0,0.02143747
AC110760.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC110760.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02562,4.8312973e-05,0.0005180951,0.0011180297,0.00058514194,5.7579986e-05,0.0002690675,0.0,0.0,0.0,0.014609426
AC025244.1,0.0,0.0,0.0,2.0201125e-05,0.0,0.0,0.0,0.0,0.0,0.00038141408
AC025244.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC096759.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC096759.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RCHY1,0.033532802,0.02965867,0.026492493,0.015508644,0.024853818,0.039386198,0.034466036,0.016353332,0.037519377,0.03774046
THAP6,0.021534365,0.03233287,0.015316284,0.007836277,0.01148603,0.021530584,0.020586321,0.008319491,0.039613042,0.017875198
ODAPH,0.0011207326,0.00033199234,0.00042967545,0.0025490113,0.000498003,0.0004777717,0.00020388348,0.0,0.0,0.00012658483
CDKL2,0.0030251718,0.000107485415,0.0002046122,0.00015511182,7.826873e-05,0.0,0.0005877561,0.0,0.0,0.0007272277
G3BP2,0.1876888,0.061373983,0.10425508,0.051734768,0.102918915,0.10310115,0.16064404,0.08343131,0.04840669,0.11510945
USO1,0.031165857,0.06753484,0.026431171,0.07167161,0.055366524,0.062966615,0.04601388,0.028275684,0.06882315,0.072790295
AC110615.1,0.0028391727,0.0045504435,0.002259617,0.0019389568,0.004544995,0.0054059504,0.0044591185,0.0020955482,0.011663145,0.0019641365
PPEF2,0.00013350822,0.0,4.690867e-05,0.0,0.00020483446,0.0,0.00015408915,0.0,0.0,0.00014763922
NAAA,0.032023884,0.04224878,0.029010262,0.013317689,0.120102935,0.03505364,0.03223984,0.013709434,0.019970061,0.051194027
SDAD1,0.03312452,0.04618449,0.032186575,0.02003525,0.033626135,0.06633615,0.036014907,0.01920173,0.05590561,0.044911828
AC112719.2,0.00016640933,0.0,0.00013986116,3.666974e-05,0.00033158885,0.0,0.00033408895,0.0,0.0,0.0002161028
CXCL9,0.0003475299,0.007835972,0.0010406055,0.00048417435,0.10469002,0.0067587695,0.0005062979,0.0010583259,0.0,0.0009772012
ART3,0.0009556454,0.0017538732,0.0006462412,0.00051455374,0.00056107505,0.0027272725,0.00069077266,0.0012653571,0.14608084,0.0013346872
CXCL10,0.0008736606,0.013342696,0.0017065146,0.0042142267,0.07988497,0.0051176567,0.0010009502,0.00096508197,0.0039019042,0.0022592773
CXCL11,0.00014316256,0.0033223415,0.00022691351,0.00016258069,0.014256615,0.021431053,0.0005536334,0.0,0.0,0.0042011994
NUP54,0.027751874,0.049978923,0.026051247,0.012581979,0.025385046,0.04118629,0.03446703,0.019514596,0.05458551,0.04361798
SCARB2,0.0065531326,0.16702026,0.0067693526,0.041477896,0.06364185,0.121107794,0.012051875,0.009322295,0.13576233,0.07783722
FAM47E,0.0006249283,0.000914172,0.00028925558,0.0005251739,0.00057550566,0.0012366637,0.00080700655,0.0,0.0069735595,0.005508574
FAM47E-STBD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STBD1,0.0,0.00028411477,0.0,0.00030180276,0.0,0.0,0.0,0.0,0.0,0.0013441166
CCDC158,6.3309184e-05,0.0,0.0,0.0,0.00014311385,0.0,0.0,0.0,0.0,0.0
SHROOM3,0.00032495052,0.014052239,0.00038107322,0.0005818555,0.0006590761,9.5278425e-05,0.0013730103,0.0,0.0030179673,0.11574792
AC107072.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025826283,0.0
AC107072.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOWAHB,2.1789947e-05,0.0,0.0,1.9110304e-05,0.0,0.0,0.0,0.0,0.0,0.0012784118
SEPT11,0.030971067,0.24527013,0.0095427055,0.012289571,0.03679683,0.050722692,0.08797252,0.041495852,0.027749486,0.090407595
CCNI,0.4917811,0.48884764,0.48766884,0.16519353,0.41403496,0.3807747,0.4935911,0.2644683,0.42018783,0.35288215
CCNG2,0.018498018,0.04291628,0.02002032,0.0066389698,0.046103578,0.020722138,0.032866687,0.028145334,0.0039375834,0.019501533
AC092674.1,0.0,0.0,0.0,0.0,0.000117608695,0.0,0.0,0.0,0.0,0.0
CXCL13,0.010436608,0.064060956,0.002142595,0.0015676116,0.0032824606,0.00073920964,0.0009899226,0.0,0.0,7.897333e-05
CNOT6L,0.24986835,0.04228459,0.06945153,0.035394657,0.07023232,0.17886819,0.25777143,0.026817909,0.050707486,0.042773698
MRPL1,0.08152545,0.051726073,0.044900835,0.020792104,0.036754467,0.07202551,0.060352456,0.03786071,0.049301423,0.08610413
FRAS1,3.8457147e-05,0.0022368277,5.8611316e-05,0.0,5.350513e-05,0.00013586241,0.0,0.0,0.021351494,0.0017587099
ANXA3,0.0003930794,0.0012810058,0.0004448806,0.0005381529,0.0049512004,0.0045526754,0.0,0.0020458892,0.096169665,0.056398448
LINC01094,0.00018145567,0.00029668794,0.00018103738,7.787413e-05,0.0048272074,0.0027640525,0.0,0.0064869043,0.002037034,9.024659e-05
AC098818.2,0.0009884323,0.0017215306,0.0018531259,0.0027961207,0.0042990767,0.005279327,0.0010649763,0.0044876016,0.0028764727,0.0023824784
BMP2K,0.002630154,0.0146758435,0.0288155,0.0043113,0.03609588,0.024705956,0.005523427,0.08124381,0.023966625,0.036447767
PAQR3,0.009160869,0.009784386,0.0059656347,0.0016931669,0.0048915558,0.012528728,0.0053848294,0.003902143,0.009033084,0.018848248
LINC01088,8.4445506e-05,0.002571124,5.3306045e-05,6.49409e-05,6.3741456e-05,0.0,0.00032033818,0.0,0.0049526477,0.001185324
NAA11,0.0,3.799086e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019549769
GK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2694242e-05
LINC00989,4.0882238e-05,0.0027490968,0.0,5.114605e-05,0.0,0.00010030133,0.0,0.0,0.0,0.0
AC092542.1,0.0,0.00012221842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02469,2.7578135e-05,0.0,1.8626542e-05,0.00041469987,6.637892e-05,0.00037144055,0.0,0.0,0.0,0.00074355875
PCAT4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANTXR2,0.013742912,0.08739444,0.012167994,0.0052568475,0.031453416,0.011221366,0.007218171,0.029317485,0.17937402,0.015647812
AC021127.1,3.232325e-05,0.0,0.0,1.331167e-05,0.0,0.0,0.0,0.0,0.0,0.0
PRDM8,0.0026906745,0.015119716,0.001906801,0.00061993516,0.0067973216,0.0021947438,0.0009235924,0.009470416,0.018837703,6.714024e-05
FGF5,7.979961e-05,0.0017402678,5.7653953e-05,3.110871e-05,0.0,0.0,0.0,0.0,0.0,0.0
CFAP299,2.840539e-05,0.0003644892,6.2793e-05,0.0,0.0,0.00038224156,0.0,0.0,0.0,4.364886e-05
BMP3,7.69254e-05,0.0038601311,0.0002418945,0.00018146506,6.0938906e-05,0.0,0.00027740342,0.0,0.0,0.03140915
PRKG2,0.00018864607,0.00042667685,0.000297157,8.8149245e-05,0.0,0.0,0.00021930151,0.0012432126,0.0,0.008834051
AC139722.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RASGEF1B,0.05058777,0.020266274,0.07549249,0.02457606,0.12692325,0.013605771,0.07460858,0.12011611,0.021995496,0.01933541
AC124016.2,0.0020276022,0.0019061014,0.001505758,0.00041812082,0.0011552903,0.0041430993,0.0030076106,0.0,0.0017411163,0.0021098214
HNRNPD,0.090748176,0.14721227,0.0850513,0.07426736,0.16720314,0.1886809,0.10833644,0.064037666,0.09404621,0.20508038
AC124016.1,0.0071158498,0.008445556,0.009563565,0.005873853,0.0033118469,0.010556207,0.009241772,0.0022964322,0.0066857375,0.0069770934
HNRNPDL,0.37976572,0.37945673,0.3906506,0.20608592,0.36523557,0.33165196,0.370997,0.24838607,0.30888185,0.27579212
ENOPH1,0.034980386,0.042258598,0.02972537,0.023706172,0.040065262,0.05375171,0.0394646,0.027216138,0.08689656,0.053371202
TMEM150C,0.00045910742,0.07524922,0.00042870414,0.00057630666,0.0027972313,0.04200782,0.0007704817,0.007880101,0.0,0.0049764775
LINC00575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCD5,0.00087462674,0.05479534,0.00040757898,0.0010166347,0.0025098578,0.015093302,0.0036385178,0.0019293728,0.027820857,0.004694371
SEC31A,0.03877757,0.15429841,0.03585508,0.070408575,0.07552056,0.10930514,0.04800297,0.039030828,0.101873815,0.13661684
THAP9-AS1,0.027055334,0.026305256,0.025284132,0.014754546,0.043152247,0.037892155,0.031551406,0.021101672,0.01949542,0.058161456
THAP9,0.0013842551,0.0034827148,0.0016796901,0.0016860605,0.0018638421,0.0030560028,0.0008190911,0.0,0.0,0.003951243
LIN54,0.0044007683,0.00827145,0.0027547868,0.004648891,0.0062952023,0.00970439,0.0037575203,0.0021537952,0.008499109,0.010234594
COPS4,0.02810945,0.050412804,0.03050061,0.013705524,0.03361734,0.052900475,0.03178632,0.018703079,0.0416789,0.051515583
PLAC8,0.16781352,0.011594937,0.33303759,0.040476948,0.32531267,0.016300408,0.31332254,0.01768195,0.026505522,0.37954277
AC114781.2,0.00010967254,0.0,0.00014448658,2.2545973e-05,0.0002233382,0.0,0.0001624705,0.0,0.0,0.00023569907
COQ2,0.009690264,0.017861571,0.011531263,0.0044365614,0.030813107,0.016950423,0.010445685,0.003202835,0.008636784,0.050381906
HPSE,0.0072506163,0.00087499764,0.0014929828,0.0009520476,0.014430099,0.0035885978,0.0018671631,0.0,0.0,0.007114131
HELQ,0.015792536,0.017321985,0.019053422,0.0078009716,0.0118791815,0.020349726,0.015344941,0.007013946,0.018260961,0.009146199
MRPS18C,0.04182086,0.09051213,0.043152813,0.036323335,0.05651663,0.14214267,0.04032057,0.029156683,0.12252463,0.120332785
ABRAXAS1,0.02115924,0.027624246,0.026148036,0.005657253,0.019629935,0.031080412,0.019023927,0.0046866387,0.027973302,0.015519409
GPAT3,0.0026975113,0.0005852427,0.00066951284,0.00026575578,0.04275175,0.007979725,0.002353804,0.03837832,0.0,0.05034255
AC021192.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC104063.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NKX6-1,0.0,0.00027238383,0.0,0.0,0.00019440713,0.0,0.0,0.0,0.0,0.0
CDS1,0.0005007526,0.0017895728,0.00053290045,0.00034568793,0.002014217,0.0011283954,0.0,0.0,0.0,0.09347902
WDFY3,0.00030159092,0.035870828,0.00016256623,0.00019420747,0.01935468,0.04470937,0.000876575,0.001315326,0.03820618,0.010877842
WDFY3-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP24,0.0024360074,0.089064665,0.29601577,0.005498818,0.017078655,0.013960153,0.015192914,0.0017203311,0.24465626,0.012319251
MAPK10,0.00022749694,0.058758933,0.00040817368,8.012887e-05,0.0002180253,0.00043371652,0.00032465972,0.0,0.0,7.9440855e-05
AC104827.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPN13,0.019479262,0.017833995,0.00091337383,0.0009991354,0.0042173234,0.00238652,0.0069223894,0.0,0.034710128,0.0042157923
SLC10A6,0.0,0.0,0.0,1.0356839e-05,0.0,0.009797633,0.0,0.0,0.0,0.0
C4orf36,0.0029363593,0.010709039,0.003876864,0.005277071,0.006034974,0.018450232,0.0054643904,0.0039999257,0.003342776,0.0107016
AFF1,0.014514806,0.020147322,0.015314089,0.0155314645,0.03472968,0.08251705,0.016616158,0.01251156,0.021041498,0.03366156
KLHL8,0.0077089244,0.016770795,0.012429272,0.0032977548,0.022549946,0.027446892,0.01048365,0.005410874,0.015210685,0.015874235
AC108516.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSD17B13,0.00024920548,0.00012404087,0.00037791012,0.00024866537,0.00015635091,0.00044749308,0.0,0.0004143859,0.0,0.00077184464
HSD17B11,0.11414641,0.10227478,0.116460145,0.059444316,0.14999518,0.19780895,0.15477999,0.12457532,0.13542035,0.4810004
NUDT9,0.008604594,0.044355616,0.008125629,0.015326703,0.016402695,0.048608173,0.012389426,0.0067431615,0.041108727,0.05145879
AC112250.2,1.2930471e-05,0.0021815673,0.0,1.5258776e-05,0.0,0.0013797028,0.0,0.0,0.0,0.0
SPARCL1,0.0055448106,0.77915955,0.0033173948,0.0050883885,0.007376857,1.2363383,0.006668138,0.0046342914,1.0671144,0.0027803928
AC093895.1,0.0,0.0,0.0,0.0,0.00028438747,0.0,0.0,0.0,0.0,0.0
DSPP,1.803122e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DMP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBSP,0.0,0.0005374388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEPE,0.0,0.0,0.0,0.0,7.770316e-05,0.0,0.0,0.0,0.0,0.0
