,T Lineage,Fibroblast,B Cell,Plasma Cell,Myeloid Cell,Endothelial Cell,ILC,Mast Cell,Glial Cell,Epithelial Cell
NPM3,3.671154e-05,7.670118e-05,3.0398474e-05,5.2894837e-05,5.9667706e-05,3.4266788e-05,2.9670324e-05,4.45063e-05,4.9289706e-06,5.2807194e-05
OGA,0.000227111,0.00014090423,0.00024330328,0.00013709454,0.00010051433,0.00016617609,0.00020268816,0.0001332221,0.00014477619,9.4221825e-05
KCNIP2-AS1,3.8474528e-07,0.0,8.49033e-08,6.703336e-08,1.6839218e-07,0.0,0.0,0.0,0.0,4.242701e-07
KCNIP2,3.54894e-07,8.3091265e-07,3.5235623e-06,1.8769929e-06,5.19252e-07,8.554067e-07,0.0,0.0,0.0,6.244134e-07
ARMH3,1.7397668e-05,1.4790036e-05,2.8247205e-05,1.2327393e-05,2.3955243e-05,1.8836534e-05,1.8016668e-05,1.6401502e-05,5.4245634e-06,1.5369133e-05
HPS6,5.070444e-06,4.81779e-06,3.0398478e-06,3.7783748e-06,4.9328496e-06,5.1717443e-06,4.3718933e-06,0.0,6.314662e-06,9.544838e-06
LDB1,8.58775e-06,9.010372e-06,7.44217e-06,4.5354695e-06,7.0671554e-06,9.835555e-06,8.401158e-06,9.610164e-06,9.545654e-06,4.6899386e-06
PPRC1,6.670973e-06,1.5518162e-05,1.08023005e-05,9.651923e-06,1.4439555e-05,1.54265e-05,5.40125e-06,2.7077624e-06,1.4432864e-05,2.3576327e-05
NOLC1,4.443031e-05,6.3423584e-05,4.3644013e-05,4.6114397e-05,4.043756e-05,5.6299632e-05,4.930631e-05,9.979841e-06,2.7164435e-05,6.7330475e-05
ELOVL3,9.4747485e-08,2.0260566e-06,0.0,3.0455226e-07,2.928489e-07,8.729214e-07,3.5911648e-07,0.0,0.0,1.9310843e-08
PITX3,0.0,3.0266938e-07,0.0,0.0,8.803581e-08,3.4098443e-07,0.0,0.0,0.0,0.0
GBF1,1.2095535e-05,2.2670038e-05,1.0853656e-05,2.1283788e-05,1.0472357e-05,2.267823e-05,1.6707108e-05,5.7651023e-06,1.1163498e-05,2.493991e-05
NFKB2,0.00013023359,3.7021513e-05,0.00010536608,8.616458e-05,9.074507e-05,4.9472645e-05,0.00014670416,0.000190134,1.3681216e-05,4.5112876e-05
PSD,1.4777299e-06,8.462471e-06,6.317282e-07,1.0298129e-06,4.541752e-07,6.4900644e-07,4.8621035e-07,0.0,0.0,4.3369238e-07
FBXL15,5.375293e-05,5.227099e-05,4.630799e-05,8.821169e-05,6.3467414e-05,8.385347e-05,5.6220848e-05,5.1063576e-05,6.0020117e-05,0.00011304139
CUEDC2,5.7523812e-05,0.00013890071,6.2899664e-05,9.3647555e-05,9.1115355e-05,0.000111101566,6.794795e-05,9.5021715e-05,0.00019771703,6.8237256e-05
C10orf95,7.860245e-06,1.7431859e-06,9.401237e-06,4.3182517e-06,6.0107905e-06,4.0985055e-06,1.1594744e-05,0.0,1.9543456e-06,7.15895e-06
MFSD13A,5.948343e-06,4.4422804e-06,4.138711e-06,3.4373816e-06,1.40492975e-05,1.2002261e-05,3.0188937e-06,9.429018e-06,9.993102e-06,9.31736e-06
ACTR1A,3.0721807e-05,6.690733e-05,2.357434e-05,3.7648562e-05,5.7587356e-05,8.105561e-05,3.928684e-05,2.11918e-05,4.8954567e-05,4.5853485e-05
